product_detail,hyperlink 
Intel Celeron 430 Conroe-L Single-Core 1.8 GHz LGA 775 SL9XN Desktop Processor,https://www.newegg.com/intel-celeron-430/p/N82E16819116793
Intel Pentium 4 524 Prescott Single-Core 3.06 GHz LGA 775 84W SL9CA Desktop Processor,https://www.newegg.com/intel-pentium-4-524/p/N82E16819116769
INTEL Sl7Pr  Pentium 4 520J 2.8Ghz 1Mb L2 Cache 800Mhz Fsb Socket775 Processor Only,https://www.newegg.com/intel-pentium-4-520j/p/N82E16819116678
INTEL Sla5D  Core 2 Duo E6400 Dualcore 2.13Ghz 2Mb L2 Cache 1066Mhz Fsb Socket Lga775 65Nm Processor Only,https://www.newegg.com/intel-core-2-duo-e6400/p/N82E16819116692
INTEL Slgu4 Celeron E3300 2.5Ghz 1Mb L2 Cache 800Mhz Fsb Socket Lga775 45Nm 65W Desktop Processor Only,https://www.newegg.com/intel-celeron-dual-core-celeron-e3300/p/N82E16819116744
INTEL Sl8Hx  Pentium 4 2.8Ghz 1Mb L2 Cache 800Mhz Fsb 775Pin Lga Socket Processor Only,https://www.newegg.com/intel-pentium-4-521/p/N82E16819116679
Intel Core 2 Duo E6550 Conroe Dual-Core 2.33 GHz LGA 775 65W HH80557PJ0534MG Processor,https://www.newegg.com/intel-core-2-duo-e6550/p/N82E16819117507
INTEL Sl7J5  Pentium4 2.8Ghz 1Mb L2 Cache 800Mhz Fsb Lga775 Socket Processor Only,https://www.newegg.com/amd-pentium-4-520/p/N82E16819116699
Intel Core 2 Duo E8400 Dual-Core 3.0 GHz LGA 775 65W AT80570PJ0806M Desktop Processor,https://www.newegg.com/intel-core-2-duo-e8400/p/N82E16819117395
INTEL Sl9D9  Pentium D 925 3.0Ghz 4Mb L2 Cache 800Mhz Fsb Lga775 Socket 65Nm 95W Processor Only,https://www.newegg.com/intel-pentium-d-925/p/N82E16819116490
Intel Pentium 4 550 Prescott Single-Core 3.4 GHz LGA 775 115W SL7PY Desktop Processor,https://www.newegg.com/intel-pentium-4-550/p/N82E16819116684
Intel Pentium 4 531 Prescott Single-Core 3.0 GHz LGA 775 84W SL8HZ Desktop Processor,https://www.newegg.com/intel-pentium-4-531/p/N82E16819116700
Intel Pentium 4 550 Prescott Single-Core 3.4 GHz LGA 775 115W SL7PY Desktop Processor,https://www.newegg.com/intel-pentium-4-550/p/N82E16819116684
INTEL Sl7J5  Pentium4 2.8Ghz 1Mb L2 Cache 800Mhz Fsb Lga775 Socket Processor Only,https://www.newegg.com/amd-pentium-4-520/p/N82E16819116699
Intel Core 2 Duo E8400 Dual-Core 3.0 GHz LGA 775 65W AT80570PJ0806M Desktop Processor,https://www.newegg.com/intel-core-2-duo-e8400/p/N82E16819117395
INTEL Sl7J8 Pentium 4 550 3.4Ghz 1 Mb L2 Cache 800Mhz Socketlga775 90Nm 115W Processor Only,https://www.newegg.com/intel-pentium-4-550/p/N82E16819116685
Intel Core 2 Duo E6600 Conroe 2.4GHz LGA 775 65W Processor BX80557E6600 Like New,https://www.newegg.com/intel-core-2-duo-pentium-e6600/p/N82E16819117495
Intel Pentium E2140 Dual-Core 1.6 GHz LGA 775 65W HH80557PG0251M Desktop Processor,https://www.newegg.com/intel-pentium-e2140/p/N82E16819117392
Intel Pentium 4 540J Prescott Single-Core 3.2 GHz LGA 775 SL7PW Desktop Processor,https://www.newegg.com/intel-pentium-4-540j/p/N82E16819116683
INTEL Sl7Z7  Pentium4 650 3.4Ghz 2Mb L2 Cache 800Mhz Fsb Socket775 90Nm Hyperthreading Processor Only,https://www.newegg.com/intel-pentium-4-650/p/N82E16819116819
Intel Core i7-9800X Skylake X 8-Core 3.8 GHz (4.4 GHz Turbo) LGA 2066 165W BX80673I79800X Desktop Processor,https://www.newegg.com/core-i7-x-series-intel-core-i7-9800x/p/N82E16819117961
Intel Core i7-9700K  Coffee Lake 8-Core 3.6 GHz LGA 1151 (300 Series) 95W CM8068403874212 Desktop Processor Intel HD Graphics 630,https://www.newegg.com/core-i7-9th-gen-intel-core-i7-9700k/p/N82E16819117991
Intel Pentium E2160 Allendale Dual-Core 1.8 GHz LGA 775 65W BX80557E2160 Processor,https://www.newegg.com/intel-dual-core-pentium-e2160/p/N82E16819116036
Intel Intel Core i9-9900X Skylake X 10-Core 3.5 GHz LGA 2066 165W CD8067304126200 Desktop Processor,https://www.newegg.com/core-i9-x-series-intel-core-i9-9900x/p/N82E16819117975
Intel Intel Core i9-9820X 10-Core 3.3 GHz LGA 2066 165W CD8067304126901 Desktop Processor,https://www.newegg.com/core-i9-x-series-intel-core-i9-9820x/p/N82E16819117974
Intel Core i5-7500T Kaby Lake Quad-Core 2.7 GHz LGA 1151 35W CM8067702868115 Desktop Processor,https://www.newegg.com/core-i5-7th-gen-intel-core-i5-7500t/p/N82E16819117758
Intel Core i3-6320 Skylake Dual-Core 3.9 GHz LGA 1151 51W BX80662I36320 Desktop Processor Intel HD Graphics 530,https://www.newegg.com/intel-core-i3-6th-gen-core-i3-6320/p/N82E16819117621
